step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,Risk_Score,Risk_Level,Risk_Score_V2,Risk_Level_V2,Suspicious_Alert,Alert_ID,Priority,Case_ID,Investigator,Case_Status,SAR_Decision
9,CASH_IN,511504.13,C2030806232,297206.98,808711.11,C265845794,3446013.41,2934509.28,0,0,40,Medium,70,High,True,ALT17543,High,CASE17543,Analyst_A,Closed,SAR Review Needed
9,CASH_IN,215944.04,C2105193185,808711.11,1024655.15,C1737677071,480681.38,264737.35,0,0,40,Medium,40,Medium,True,ALT17544,Medium,CASE17544,Analyst_A,Closed,No SAR Required
9,CASH_IN,210411.37,C1470605327,1204068.83,1414480.21,C898762325,1638018.38,1427607.01,0,0,40,Medium,40,Medium,True,ALT17545,Medium,CASE17545,Analyst_B,Closed,No SAR Required
9,CASH_IN,360908.94,C1163006436,1565842.5,1926751.44,C1005736508,673325.55,312416.6,0,0,40,Medium,40,Medium,True,ALT17546,Medium,CASE17546,Analyst_D,Open,No SAR Required
9,CASH_IN,552947.53,C803155601,1926751.44,2479698.97,C170899621,10464208.87,9911261.34,0,0,40,Medium,70,High,True,ALT17547,High,CASE17547,Analyst_B,Escalated,SAR Review Needed
9,CASH_IN,389126.83,C1199051071,2479698.97,2868825.8,C1825174365,7803371.08,7414244.25,0,0,40,Medium,40,Medium,True,ALT17548,Medium,CASE17548,Analyst_D,Closed,No SAR Required
9,CASH_IN,267008.21,C909727587,2868825.8,3135834.01,C390180783,467272.91,200264.7,0,0,40,Medium,40,Medium,True,ALT17549,Medium,CASE17549,Analyst_D,Under Review,No SAR Required
9,CASH_IN,356374.25,C842707551,3272185.42,3628559.67,C300460332,1379996.28,1023622.03,0,0,40,Medium,40,Medium,True,ALT17550,Medium,CASE17550,Analyst_C,Under Review,No SAR Required
9,CASH_IN,244240.08,C2049056827,3809559.68,4053799.76,C919904063,397879.05,153638.96,0,0,40,Medium,40,Medium,True,ALT17551,Medium,CASE17551,Analyst_C,Under Review,No SAR Required
9,CASH_IN,201935.93,C1577840008,4053799.76,4255735.7,C1934634055,474803.34,272867.4,0,0,40,Medium,40,Medium,True,ALT17552,Medium,CASE17552,Analyst_A,Closed,No SAR Required
9,CASH_IN,232609.78,C1187999801,4255735.7,4488345.48,C1429007847,316489.58,83879.8,0,0,40,Medium,40,Medium,True,ALT17553,Medium,CASE17553,Analyst_D,Closed,No SAR Required
9,CASH_IN,351592.64,C1186762072,4488345.48,4839938.12,C954723689,729083.92,377491.28,0,0,40,Medium,40,Medium,True,ALT17554,Medium,CASE17554,Analyst_B,Open,No SAR Required
9,CASH_IN,250077.49,C770985548,4839938.12,5090015.61,C1004780164,1794684.05,1544606.56,0,0,40,Medium,40,Medium,True,ALT17555,Medium,CASE17555,Analyst_B,Closed,No SAR Required
9,CASH_IN,336403.98,C739414487,5090015.61,5426419.59,C749658791,1062990.38,882325.66,0,0,40,Medium,40,Medium,True,ALT17556,Medium,CASE17556,Analyst_C,Closed,No SAR Required
9,CASH_IN,439376.76,C1016878589,5627541.81,6066918.58,C1089993541,4618177.16,4178800.4,0,0,40,Medium,40,Medium,True,ALT17557,Medium,CASE17557,Analyst_D,Escalated,No SAR Required
9,CASH_IN,258455.48,C42178613,6311418.97,6569874.45,C51626955,1407150.17,1148694.69,0,0,40,Medium,40,Medium,True,ALT17558,Medium,CASE17558,Analyst_B,Open,No SAR Required
9,CASH_IN,245287.21,C522808927,6762158.65,7007445.86,C1934678670,313027.91,67740.71,0,0,40,Medium,40,Medium,True,ALT17559,Medium,CASE17559,Analyst_B,Under Review,No SAR Required
9,CASH_IN,261721.13,C822121759,7022213.42,7283934.55,C1818375095,1360338.81,1802046.35,0,0,40,Medium,40,Medium,True,ALT17560,Medium,CASE17560,Analyst_B,Open,No SAR Required
9,CASH_IN,295373.84,C25138295,7427035.59,7722409.43,C1420934487,378743.29,83369.45,0,0,40,Medium,40,Medium,True,ALT17561,Medium,CASE17561,Analyst_C,Closed,No SAR Required
9,CASH_IN,309095.72,C506780535,8015306.91,8324402.63,C757493898,2125851.62,1816755.9,0,0,40,Medium,40,Medium,True,ALT17562,Medium,CASE17562,Analyst_A,Under Review,No SAR Required
9,CASH_IN,512799.59,C428848344,9149420.02,9662219.61,C1124597091,1337133.48,824333.89,0,0,40,Medium,70,High,True,ALT17563,High,CASE17563,Analyst_A,Under Review,SAR Review Needed
9,CASH_IN,306635.8,C432951552,9725807.69,10032443.49,C1833904548,990565.85,683930.05,0,0,40,Medium,40,Medium,True,ALT17564,Medium,CASE17564,Analyst_C,Open,No SAR Required
9,CASH_OUT,121856.41,C142516874,5797.0,0.0,C1609979141,53192.28,175048.69,0,0,20,Low,40,Medium,True,ALT17565,Medium,CASE17565,Analyst_A,Under Review,No SAR Required
9,CASH_IN,229765.5,C797206016,3040.0,232805.5,C1222590577,2234728.35,2004962.85,0,0,40,Medium,40,Medium,True,ALT17566,Medium,CASE17566,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,367758.03,C927055294,43222.0,0.0,C1834756284,22107.0,389865.03,0,0,60,High,80,High,True,ALT17567,High,CASE17567,Analyst_C,Escalated,SAR Review Needed
9,TRANSFER,2526048.49,C852911610,22337.0,0.0,C57222203,143139.36,2669187.84,0,0,70,High,120,High,True,ALT17568,Critical,CASE17568,Analyst_C,Closed,SAR Required
9,CASH_OUT,173924.09,C2121699136,294.0,0.0,C1147977782,61266.39,235190.48,0,0,20,Low,40,Medium,True,ALT17569,Medium,CASE17569,Analyst_C,Closed,No SAR Required
9,TRANSFER,360215.74,C164960962,8049.0,0.0,C1680365536,0.0,360215.74,0,0,70,High,90,High,True,ALT17570,High,CASE17570,Analyst_B,Escalated,SAR Review Needed
9,CASH_OUT,20468.77,C145573815,1010.0,0.0,C324470431,0.0,20468.77,0,0,20,Low,40,Medium,True,ALT17571,Medium,CASE17571,Analyst_D,Open,No SAR Required
9,CASH_OUT,86816.19,C515156382,23625.41,0.0,C1337741679,4600083.08,4686899.27,0,0,20,Low,40,Medium,True,ALT17572,Medium,CASE17572,Analyst_A,Open,No SAR Required
9,TRANSFER,1188426.33,C1679274326,652.0,0.0,C1800686774,0.0,1188426.33,0,0,70,High,120,High,True,ALT17573,Critical,CASE17573,Analyst_C,Under Review,SAR Required
9,CASH_OUT,162529.05,C1559954650,130653.0,0.0,C617412264,220938.7,383467.75,0,0,20,Low,40,Medium,True,ALT17574,Medium,CASE17574,Analyst_D,Open,No SAR Required
9,CASH_OUT,311908.84,C1480410714,31610.0,0.0,C1479553213,115577.78,743037.54,0,0,60,High,80,High,True,ALT17575,High,CASE17575,Analyst_D,Closed,SAR Review Needed
9,CASH_OUT,181591.5,C1660889455,62738.0,0.0,C702325149,173.0,181764.5,0,0,20,Low,40,Medium,True,ALT17576,Medium,CASE17576,Analyst_D,Open,No SAR Required
9,CASH_IN,331743.34,C1274472422,72878.0,404621.34,C91152114,134487.76,0.0,0,0,40,Medium,40,Medium,True,ALT17577,Medium,CASE17577,Analyst_A,Escalated,No SAR Required
9,CASH_IN,221468.73,C385072692,28280.0,249748.73,C955507498,0.0,0.0,0,0,40,Medium,40,Medium,True,ALT17578,Medium,CASE17578,Analyst_B,Closed,No SAR Required
9,CASH_OUT,138199.42,C1181459267,646.0,0.0,C786946845,82362.94,220562.36,0,0,20,Low,40,Medium,True,ALT17579,Medium,CASE17579,Analyst_B,Open,No SAR Required
9,TRANSFER,1293542.13,C1298315172,0.0,0.0,C1046102247,1887918.08,2840526.75,0,0,70,High,120,High,True,ALT17580,Critical,CASE17580,Analyst_D,Closed,SAR Required
9,CASH_OUT,79165.85,C1358648532,24052.0,0.0,C1084100201,125800.38,204966.23,0,0,20,Low,40,Medium,True,ALT17581,Medium,CASE17581,Analyst_C,Open,No SAR Required
9,CASH_OUT,84969.34,C645495956,20256.0,0.0,C2000319738,11335.0,96304.34,0,0,20,Low,40,Medium,True,ALT17582,Medium,CASE17582,Analyst_C,Open,No SAR Required
9,CASH_OUT,62582.59,C1736694678,1109.0,0.0,C59941009,1811949.96,1874532.55,0,0,20,Low,40,Medium,True,ALT17583,Medium,CASE17583,Analyst_D,Open,No SAR Required
9,CASH_OUT,180102.94,C553029922,2177.0,0.0,C834079530,60522.1,240625.04,0,0,20,Low,40,Medium,True,ALT17584,Medium,CASE17584,Analyst_A,Open,No SAR Required
9,CASH_OUT,177937.86,C580712018,37020.0,0.0,C2053958677,0.0,177937.86,0,0,20,Low,40,Medium,True,ALT17585,Medium,CASE17585,Analyst_C,Open,No SAR Required
9,CASH_OUT,303459.21,C1259657236,877.0,0.0,C974088986,20997.71,324456.93,0,0,60,High,80,High,True,ALT17586,High,CASE17586,Analyst_D,Under Review,SAR Review Needed
9,CASH_OUT,677369.46,C543195464,9025.0,0.0,C423583818,46967.54,724336.99,0,0,60,High,110,High,True,ALT17587,Critical,CASE17587,Analyst_D,Closed,SAR Required
9,TRANSFER,969297.48,C1598135226,47221.0,0.0,C302544702,15647.0,984944.48,0,0,70,High,120,High,True,ALT17588,Critical,CASE17588,Analyst_C,Escalated,SAR Required
9,TRANSFER,33501.02,C544383332,33088.0,0.0,C1109959414,2943438.09,3222265.29,0,0,30,Medium,50,Medium,True,ALT17589,Medium,CASE17589,Analyst_C,Under Review,No SAR Required
9,CASH_IN,301487.15,C546196803,71801.0,373288.15,C1271835801,2780338.01,2478850.86,0,0,40,Medium,40,Medium,True,ALT17590,Medium,CASE17590,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,429166.9,C1572549640,148.0,0.0,C144793014,0.0,429166.9,0,0,60,High,80,High,True,ALT17591,High,CASE17591,Analyst_C,Open,SAR Review Needed
9,CASH_OUT,6348.64,C7864855,584.0,0.0,C1038678108,47943.3,95627.12,0,0,20,Low,40,Medium,True,ALT17592,Medium,CASE17592,Analyst_D,Open,No SAR Required
9,CASH_OUT,206531.97,C1886383735,5015.0,0.0,C929266212,1097830.1,1304362.07,0,0,60,High,80,High,True,ALT17593,High,CASE17593,Analyst_D,Closed,SAR Review Needed
9,CASH_OUT,295900.82,C379749773,562120.42,266219.6,C948243200,1796676.15,2092576.97,0,0,60,High,60,High,True,ALT17594,Medium,CASE17594,Analyst_D,Open,No SAR Required
9,CASH_OUT,443568.43,C431082872,266219.6,0.0,C1805683209,7428081.5,7871649.92,0,0,60,High,80,High,True,ALT17595,High,CASE17595,Analyst_D,Under Review,SAR Review Needed
9,CASH_OUT,453860.7,C1766423031,0.0,0.0,C1506782127,3700270.52,4154131.22,0,0,60,High,80,High,True,ALT17596,High,CASE17596,Analyst_A,Closed,SAR Review Needed
9,CASH_IN,397291.59,C528408192,10514.0,407805.59,C713544719,0.0,0.0,0,0,40,Medium,40,Medium,True,ALT17597,Medium,CASE17597,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,420676.13,C502447631,26090.0,0.0,C1925438503,20345.0,441021.13,0,0,60,High,80,High,True,ALT17598,High,CASE17598,Analyst_B,Open,SAR Review Needed
9,CASH_IN,265567.08,C180316868,540845.44,806412.52,C1838584624,12646749.22,12381182.15,0,0,40,Medium,40,Medium,True,ALT17599,Medium,CASE17599,Analyst_A,Under Review,No SAR Required
9,TRANSFER,2037646.27,C681262245,806412.52,0.0,C188246551,7397448.64,10202533.0,0,0,70,High,120,High,True,ALT17600,Critical,CASE17600,Analyst_D,Open,SAR Required
9,TRANSFER,816048.57,C1106800104,0.0,0.0,C2072302823,862144.26,1678192.82,0,0,70,High,120,High,True,ALT17601,Critical,CASE17601,Analyst_C,Open,SAR Required
9,TRANSFER,1163719.93,C1232253214,0.0,0.0,C896393489,30143200.51,31306920.44,0,0,70,High,120,High,True,ALT17602,Critical,CASE17602,Analyst_A,Open,SAR Required
9,TRANSFER,1447714.84,C954866622,0.0,0.0,C1075238398,1618530.73,3236473.11,0,0,70,High,120,High,True,ALT17603,Critical,CASE17603,Analyst_C,Under Review,SAR Required
9,TRANSFER,1194756.21,C1231386130,0.0,0.0,C1404112538,3574014.66,4768770.86,0,0,70,High,120,High,True,ALT17604,Critical,CASE17604,Analyst_A,Open,SAR Required
9,CASH_IN,227241.87,C1183894689,39427.0,266668.87,C1502162575,0.0,0.0,0,0,40,Medium,40,Medium,True,ALT17605,Medium,CASE17605,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,179265.55,C674612633,1554.91,0.0,C1757877803,3029954.23,3257065.76,0,0,20,Low,40,Medium,True,ALT17606,Medium,CASE17606,Analyst_A,Escalated,No SAR Required
9,CASH_IN,243313.48,C32303611,49752.0,293065.48,C1998750048,820041.81,576728.33,0,0,40,Medium,40,Medium,True,ALT17607,Medium,CASE17607,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,169858.9,C2052984832,25399.0,0.0,C454972648,0.0,169858.9,0,0,20,Low,40,Medium,True,ALT17608,Medium,CASE17608,Analyst_B,Closed,No SAR Required
9,CASH_OUT,754836.8,C1585545060,30737.0,0.0,C2053317346,0.0,754836.8,0,0,60,High,110,High,True,ALT17609,Critical,CASE17609,Analyst_A,Open,SAR Required
9,CASH_OUT,232855.46,C1773265995,17478.0,0.0,C1044472558,597150.41,830005.87,0,0,60,High,80,High,True,ALT17610,High,CASE17610,Analyst_B,Open,SAR Review Needed
9,CASH_IN,236452.01,C992977409,50545.0,286997.01,C271365023,102313.0,0.0,0,0,40,Medium,40,Medium,True,ALT17611,Medium,CASE17611,Analyst_A,Open,No SAR Required
9,CASH_OUT,126302.79,C437911778,54319.0,0.0,C1968725073,18580.0,279548.86,0,0,20,Low,40,Medium,True,ALT17612,Medium,CASE17612,Analyst_B,Closed,No SAR Required
9,CASH_OUT,83815.23,C827385983,425.0,0.0,C151599046,0.0,83815.23,0,0,20,Low,40,Medium,True,ALT17613,Medium,CASE17613,Analyst_D,Under Review,No SAR Required
9,TRANSFER,2881739.96,C352304636,18448.03,0.0,C1870237274,3275084.21,6156824.17,0,0,70,High,120,High,True,ALT17614,Critical,CASE17614,Analyst_C,Closed,SAR Required
9,CASH_OUT,216533.21,C1739043496,781.0,0.0,C2067546399,1516441.91,1732975.12,0,0,60,High,80,High,True,ALT17615,High,CASE17615,Analyst_B,Escalated,SAR Review Needed
9,CASH_OUT,60725.49,C270925300,11042.0,0.0,C832990780,16291.0,77016.49,0,0,20,Low,40,Medium,True,ALT17616,Medium,CASE17616,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,99821.4,C1246576554,15796.0,0.0,C709909483,1453.0,101274.4,0,0,20,Low,40,Medium,True,ALT17617,Medium,CASE17617,Analyst_B,Open,No SAR Required
9,CASH_OUT,111917.84,C185061819,71179.0,0.0,C247792898,0.0,111917.84,0,0,20,Low,40,Medium,True,ALT17618,Medium,CASE17618,Analyst_D,Escalated,No SAR Required
9,TRANSFER,1518067.89,C1951808733,0.0,0.0,C40075281,8718767.63,10236835.52,0,0,70,High,120,High,True,ALT17619,Critical,CASE17619,Analyst_B,Under Review,SAR Required
9,TRANSFER,172203.66,C1105834469,0.0,0.0,C381350369,279821.69,452025.36,0,0,30,Medium,50,Medium,True,ALT17620,Medium,CASE17620,Analyst_B,Closed,No SAR Required
9,TRANSFER,570715.04,C1354006995,0.0,0.0,C997608398,1634536.39,2205251.43,0,0,70,High,120,High,True,ALT17621,Critical,CASE17621,Analyst_B,Under Review,SAR Required
9,TRANSFER,839821.92,C958840374,0.0,0.0,C1437132715,1043713.35,1883535.27,0,0,70,High,120,High,True,ALT17622,Critical,CASE17622,Analyst_C,Open,SAR Required
9,TRANSFER,801512.82,C2085870875,0.0,0.0,C30079792,2397329.23,4942807.79,0,0,70,High,120,High,True,ALT17623,Critical,CASE17623,Analyst_C,Open,SAR Required
9,TRANSFER,268338.09,C1882799597,0.0,0.0,C270587566,1965533.16,2403632.58,0,0,70,High,90,High,True,ALT17624,High,CASE17624,Analyst_B,Under Review,SAR Review Needed
9,TRANSFER,99405.89,C83329056,0.0,0.0,C803793969,156129.83,255535.72,0,0,30,Medium,50,Medium,True,ALT17625,Medium,CASE17625,Analyst_A,Under Review,No SAR Required
9,TRANSFER,514669.96,C137120134,0.0,0.0,C408304912,3595388.34,4110058.3,0,0,70,High,120,High,True,ALT17626,Critical,CASE17626,Analyst_A,Open,SAR Required
9,TRANSFER,790916.29,C1794500253,0.0,0.0,C2012362433,3915156.87,4706073.16,0,0,70,High,120,High,True,ALT17627,Critical,CASE17627,Analyst_D,Open,SAR Required
9,CASH_OUT,16512.82,C1394243707,10783.0,0.0,C1388629755,355295.68,371808.49,0,0,20,Low,40,Medium,True,ALT17628,Medium,CASE17628,Analyst_D,Closed,No SAR Required
9,CASH_OUT,332762.48,C1809061048,0.0,0.0,C70895366,1501242.34,1834004.82,0,0,60,High,80,High,True,ALT17629,High,CASE17629,Analyst_C,Escalated,SAR Review Needed
9,CASH_OUT,371342.96,C22941757,0.0,0.0,C1971951800,774614.23,1270826.73,0,0,60,High,80,High,True,ALT17630,High,CASE17630,Analyst_D,Under Review,SAR Review Needed
9,CASH_OUT,192641.37,C1155194757,0.0,0.0,C1804883318,3068146.88,3260788.24,0,0,20,Low,40,Medium,True,ALT17631,Medium,CASE17631,Analyst_C,Closed,No SAR Required
9,CASH_OUT,89763.34,C1141092037,0.0,0.0,C171497818,115038.33,204801.67,0,0,20,Low,40,Medium,True,ALT17632,Medium,CASE17632,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,357639.17,C255394601,0.0,0.0,C1334973394,2659390.41,3017029.58,0,0,60,High,80,High,True,ALT17633,High,CASE17633,Analyst_C,Closed,SAR Review Needed
9,CASH_OUT,62947.78,C2115446027,0.0,0.0,C584680361,537680.27,0.0,0,0,20,Low,40,Medium,True,ALT17634,Medium,CASE17634,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,329132.96,C1822682043,0.0,0.0,C484258212,331475.46,660608.41,0,0,60,High,80,High,True,ALT17635,High,CASE17635,Analyst_D,Open,SAR Review Needed
9,CASH_OUT,223414.87,C898569580,0.0,0.0,C204540579,629458.05,852872.92,0,0,60,High,80,High,True,ALT17636,High,CASE17636,Analyst_D,Under Review,SAR Review Needed
9,CASH_OUT,149569.06,C1919449279,0.0,0.0,C1538264524,1111715.53,1261284.59,0,0,20,Low,40,Medium,True,ALT17637,Medium,CASE17637,Analyst_A,Closed,No SAR Required
9,CASH_OUT,125556.8,C890250372,0.0,0.0,C1134883945,1785437.22,1910994.02,0,0,20,Low,40,Medium,True,ALT17638,Medium,CASE17638,Analyst_D,Open,No SAR Required
9,CASH_OUT,156205.22,C1184759726,0.0,0.0,C1900645000,463176.7,619381.92,0,0,20,Low,40,Medium,True,ALT17639,Medium,CASE17639,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,151208.95,C200586852,0.0,0.0,C2033711470,340486.8,491695.75,0,0,20,Low,40,Medium,True,ALT17640,Medium,CASE17640,Analyst_D,Escalated,No SAR Required
9,CASH_OUT,96769.51,C988318245,0.0,0.0,C751389024,121349.72,466530.02,0,0,20,Low,40,Medium,True,ALT17641,Medium,CASE17641,Analyst_D,Under Review,No SAR Required
9,TRANSFER,808887.11,C250134008,22363.0,0.0,C2108103747,0.0,808887.11,0,0,70,High,120,High,True,ALT17642,Critical,CASE17642,Analyst_C,Under Review,SAR Required
9,CASH_OUT,112705.82,C664883972,39617.0,0.0,C1959671273,30752.0,143457.82,0,0,20,Low,40,Medium,True,ALT17643,Medium,CASE17643,Analyst_A,Open,No SAR Required
9,TRANSFER,329317.82,C164136450,36502.0,0.0,C1829496747,27211.48,356529.3,0,0,70,High,90,High,True,ALT17644,High,CASE17644,Analyst_B,Open,SAR Review Needed
9,TRANSFER,2370571.48,C1948611541,113749.29,0.0,C1570256460,9452930.3,11823501.78,0,0,70,High,120,High,True,ALT17645,Critical,CASE17645,Analyst_A,Under Review,SAR Required
9,CASH_IN,264896.97,C1492623083,126958.0,391854.97,C461267117,0.0,0.0,0,0,40,Medium,40,Medium,True,ALT17646,Medium,CASE17646,Analyst_C,Open,No SAR Required
9,TRANSFER,2538124.24,C1610342806,20210.0,0.0,C446364279,0.0,2698738.91,0,0,70,High,120,High,True,ALT17647,Critical,CASE17647,Analyst_B,Open,SAR Required
9,CASH_OUT,150302.55,C2071143,0.0,0.0,C193826743,153455.51,303758.07,0,0,20,Low,40,Medium,True,ALT17648,Medium,CASE17648,Analyst_C,Open,No SAR Required
9,CASH_OUT,156861.29,C1685802057,41620.0,0.0,C1639123409,0.0,156861.29,0,0,20,Low,40,Medium,True,ALT17649,Medium,CASE17649,Analyst_B,Under Review,No SAR Required
9,CASH_IN,208877.95,C133986337,68367.0,277244.95,C1753127766,0.0,0.0,0,0,40,Medium,40,Medium,True,ALT17650,Medium,CASE17650,Analyst_B,Open,No SAR Required
9,CASH_OUT,179806.59,C253262286,15952.0,0.0,C212778231,30066.0,209872.59,0,0,20,Low,40,Medium,True,ALT17651,Medium,CASE17651,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,10195.47,C2086737897,0.0,0.0,C1697243488,744331.1,1068722.15,0,0,20,Low,40,Medium,True,ALT17652,Medium,CASE17652,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,154216.0,C248653182,102266.0,0.0,C1616532095,7887.0,162103.0,0,0,20,Low,40,Medium,True,ALT17653,Medium,CASE17653,Analyst_A,Open,No SAR Required
9,CASH_OUT,191162.17,C2054731026,26973.0,0.0,C41759967,8611301.99,8802464.15,0,0,20,Low,40,Medium,True,ALT17654,Medium,CASE17654,Analyst_C,Closed,No SAR Required
9,CASH_OUT,135432.62,C340802344,0.0,0.0,C1759482496,4640887.38,4776320.0,0,0,20,Low,40,Medium,True,ALT17655,Medium,CASE17655,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,35494.38,C801967182,21538.0,0.0,C778958566,20077.0,55571.38,0,0,20,Low,40,Medium,True,ALT17656,Medium,CASE17656,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,260628.47,C808138012,10026.0,0.0,C1479813516,0.0,260628.47,0,0,60,High,80,High,True,ALT17657,High,CASE17657,Analyst_A,Closed,SAR Review Needed
9,CASH_IN,277819.23,C264558126,162.0,277981.23,C644138492,11696.0,0.0,0,0,40,Medium,40,Medium,True,ALT17658,Medium,CASE17658,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,87696.55,C878356627,14471.0,0.0,C2042962245,83130.24,170826.79,0,0,20,Low,40,Medium,True,ALT17659,Medium,CASE17659,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,66198.13,C495349136,2866.0,0.0,C615345603,134618.96,200817.08,0,0,20,Low,40,Medium,True,ALT17660,Medium,CASE17660,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,105470.81,C2098411706,0.0,0.0,C855085682,331139.57,436610.38,0,0,20,Low,40,Medium,True,ALT17661,Medium,CASE17661,Analyst_D,Open,No SAR Required
9,CASH_OUT,242348.32,C729381185,17021.0,0.0,C1317731757,568652.65,811000.97,0,0,60,High,80,High,True,ALT17662,High,CASE17662,Analyst_C,Open,SAR Review Needed
9,CASH_OUT,267559.32,C1291664809,33096.0,0.0,C671422227,0.0,267559.32,0,0,60,High,80,High,True,ALT17663,High,CASE17663,Analyst_B,Under Review,SAR Review Needed
9,CASH_OUT,153860.93,C1026319658,41297.0,0.0,C149964637,41725.0,195585.93,0,0,20,Low,40,Medium,True,ALT17664,Medium,CASE17664,Analyst_C,Under Review,No SAR Required
9,TRANSFER,536862.06,C1772080172,641.0,0.0,C708813800,20364.0,557226.06,0,0,70,High,120,High,True,ALT17665,Critical,CASE17665,Analyst_B,Closed,SAR Required
9,CASH_OUT,211943.4,C1029739290,0.0,0.0,C1740764606,2505011.46,2716954.86,0,0,60,High,80,High,True,ALT17666,High,CASE17666,Analyst_C,Closed,SAR Review Needed
9,TRANSFER,689914.91,C1209637774,35884.09,0.0,C611621587,5847205.46,6537120.37,0,0,70,High,120,High,True,ALT17667,Critical,CASE17667,Analyst_C,Closed,SAR Required
9,CASH_OUT,110348.22,C789673642,73148.57,0.0,C1628035200,290492.12,400840.34,0,0,20,Low,40,Medium,True,ALT17668,Medium,CASE17668,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,234488.95,C380003554,0.0,0.0,C1354774829,320408.63,554897.58,0,0,60,High,80,High,True,ALT17669,High,CASE17669,Analyst_C,Open,SAR Review Needed
9,CASH_OUT,164867.28,C1108251014,0.0,0.0,C289045778,682192.44,965859.43,0,0,20,Low,40,Medium,True,ALT17670,Medium,CASE17670,Analyst_B,Open,No SAR Required
9,CASH_OUT,240882.78,C261654058,0.0,0.0,C1894207825,1537606.87,1778489.65,0,0,60,High,80,High,True,ALT17671,High,CASE17671,Analyst_C,Under Review,SAR Review Needed
9,CASH_OUT,198491.84,C722998613,0.0,0.0,C1461657245,1625386.73,1823878.57,0,0,20,Low,40,Medium,True,ALT17672,Medium,CASE17672,Analyst_B,Open,No SAR Required
9,CASH_OUT,308539.24,C238876064,0.0,0.0,C1197114389,1480966.64,1789505.88,0,0,60,High,80,High,True,ALT17673,High,CASE17673,Analyst_D,Closed,SAR Review Needed
9,CASH_OUT,138906.12,C940103488,0.0,0.0,C58321887,661997.45,800903.56,0,0,20,Low,40,Medium,True,ALT17674,Medium,CASE17674,Analyst_A,Escalated,No SAR Required
9,CASH_OUT,347691.61,C1944764349,0.0,0.0,C1848270947,1079972.85,2276597.83,0,0,60,High,80,High,True,ALT17675,High,CASE17675,Analyst_A,Open,SAR Review Needed
9,CASH_OUT,193603.56,C406040104,0.0,0.0,C1566423339,269172.5,462776.06,0,0,20,Low,40,Medium,True,ALT17676,Medium,CASE17676,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,235703.96,C1900796283,0.0,0.0,C150738768,550107.91,785811.87,0,0,60,High,80,High,True,ALT17677,High,CASE17677,Analyst_D,Closed,SAR Review Needed
9,CASH_OUT,8726.79,C252162757,0.0,0.0,C1569007457,536830.33,545557.12,0,0,20,Low,40,Medium,True,ALT17678,Medium,CASE17678,Analyst_C,Open,No SAR Required
9,CASH_OUT,94029.13,C699851727,0.0,0.0,C741924904,552585.28,646614.42,0,0,20,Low,40,Medium,True,ALT17679,Medium,CASE17679,Analyst_C,Open,No SAR Required
9,CASH_OUT,172804.93,C754010687,0.0,0.0,C1908560335,230312.2,403117.13,0,0,20,Low,40,Medium,True,ALT17680,Medium,CASE17680,Analyst_C,Closed,No SAR Required
9,CASH_OUT,7530.35,C56544987,0.0,0.0,C2040657244,2149395.03,2294938.73,0,0,20,Low,40,Medium,True,ALT17681,Medium,CASE17681,Analyst_C,Open,No SAR Required
9,CASH_OUT,107115.12,C830326255,0.0,0.0,C193946880,764774.91,1231618.63,0,0,20,Low,40,Medium,True,ALT17682,Medium,CASE17682,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,202185.81,C793501844,0.0,0.0,C261133851,381076.91,583262.72,0,0,60,High,80,High,True,ALT17683,High,CASE17683,Analyst_A,Under Review,SAR Review Needed
9,CASH_OUT,80447.33,C156104688,0.0,0.0,C1141894041,570708.66,651155.98,0,0,20,Low,40,Medium,True,ALT17684,Medium,CASE17684,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,372956.38,C2089867284,0.0,0.0,C1504420803,1020755.87,1393712.25,0,0,60,High,80,High,True,ALT17685,High,CASE17685,Analyst_C,Closed,SAR Review Needed
9,CASH_OUT,331058.3,C597506260,0.0,0.0,C1357984916,5640177.24,5971235.54,0,0,60,High,80,High,True,ALT17686,High,CASE17686,Analyst_D,Under Review,SAR Review Needed
9,CASH_OUT,17399.76,C1403138931,0.0,0.0,C1739974332,17985.0,35384.76,0,0,20,Low,40,Medium,True,ALT17687,Medium,CASE17687,Analyst_A,Closed,No SAR Required
